date,restaurant_id,restaurant_type,menu_item_name,meal_type,key_ingredients_tags,typical_ingredient_cost,observed_market_price,actual_selling_price,quantity_sold,has_promotion,special_event,weather_condition,year_month,category
2024-12-03,12,Cafe,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,29.85,44.42,0,False,False,Cloudy,2024-12,ana_yemek
2024-12-03,14,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,3.74,6.01,198,False,False,Rainy,2024-12,tatli
2024-12-03,9,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,6.67,7.97,167,True,False,Sunny,2024-12,tatli
2024-12-03,17,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.51,9.06,28,False,False,Cloudy,2024-12,tatli
2024-12-03,16,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.52,2.69,177,False,False,Cloudy,2024-12,ana_yemek
2024-12-03,19,Casual Dining,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,3.1,3.91,625,False,False,Sunny,2024-12,icecek
2024-12-03,12,Cafe,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,10.65,6.98,476,True,True,Cloudy,2024-12,ana_yemek
2024-12-03,16,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,16.18,27.26,113,False,False,Cloudy,2024-12,ana_yemek
2024-12-03,19,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.69,12.97,360,False,False,Rainy,2024-12,ana_yemek
2024-12-03,6,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,15.23,22.16,109,True,False,Sunny,2024-12,corba
2024-12-03,25,Fine Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,14.32,18.08,180,False,False,Sunny,2024-12,ana_yemek
2024-12-03,31,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.41,9.79,372,False,False,Cloudy,2024-12,ana_yemek
2024-12-03,17,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.32,2.68,340,False,False,Sunny,2024-12,icecek
2024-12-03,12,Cafe,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,13.2,20.81,0,False,False,Cloudy,2024-12,corba
2024-12-03,5,Cafe,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,29.37,37.41,208,True,False,Sunny,2024-12,ana_yemek
2024-12-03,17,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.0,5.27,276,True,False,Cloudy,2024-12,tatli
2024-12-03,22,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,16.62,25.02,148,False,False,Sunny,2024-12,ana_yemek
2024-12-04,47,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.84,8.0,33,False,False,Rainy,2024-12,tatli
2024-12-04,31,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.78,8.05,428,False,False,Sunny,2024-12,ana_yemek
2024-12-04,45,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,3.84,7.1,15,False,False,Sunny,2024-12,tatli
2024-12-04,4,Cafe,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,9.53,11.02,326,False,False,Sunny,2024-12,ana_yemek
2024-12-04,5,Cafe,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,3.98,6.07,197,False,False,Cloudy,2024-12,icecek
2024-12-04,8,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.53,12.52,413,False,False,Cloudy,2024-12,ana_yemek
2024-12-04,10,Fine Dining,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,37.62,81.15,0,False,False,Rainy,2024-12,ana_yemek
2024-12-04,49,Kopitiam,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,1.95,2.86,361,False,False,Rainy,2024-12,icecek
2024-12-04,27,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,13.53,28.0,50,False,False,Sunny,2024-12,ana_yemek
2024-12-04,15,Food Stall,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,6.25,9.72,88,False,False,Rainy,2024-12,ana_yemek
2024-12-04,19,Casual Dining,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,13.95,22.65,278,False,False,Sunny,2024-12,ana_yemek
2024-12-04,29,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.21,8.4,576,False,True,Rainy,2024-12,ana_yemek
2024-12-04,18,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.49,2.94,183,False,False,Sunny,2024-12,ana_yemek
2024-12-04,4,Cafe,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,13.01,13.59,133,False,False,Cloudy,2024-12,corba
2024-12-04,33,Cafe,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.61,3.6,403,False,False,Sunny,2024-12,icecek
2024-12-04,20,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,7.46,6.92,276,True,False,Cloudy,2024-12,tatli
2024-12-04,24,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.38,10.5,170,False,False,Sunny,2024-12,tatli
2024-12-04,44,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.16,6.54,173,False,False,Rainy,2024-12,tatli
2024-12-04,45,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.77,9.49,230,False,False,Rainy,2024-12,ana_yemek
2024-12-04,18,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,2.0,2.97,228,False,False,Sunny,2024-12,ana_yemek
2024-12-04,11,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.25,1.98,905,True,False,Sunny,2024-12,icecek
2024-12-04,1,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.24,2.75,484,False,False,Cloudy,2024-12,icecek
2024-12-04,20,Casual Dining,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,27.53,45.01,126,True,False,Sunny,2024-12,ana_yemek
2024-12-04,39,Casual Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,27.41,36.06,170,False,False,Cloudy,2024-12,ana_yemek
2024-12-04,18,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,2.02,2.61,214,False,False,Cloudy,2024-12,ana_yemek
2024-12-04,6,Fine Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,5.12,7.95,347,False,False,Cloudy,2024-12,icecek
2024-12-05,43,Casual Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,25.22,41.86,210,False,False,Sunny,2024-12,ana_yemek
2024-12-05,28,Fine Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,5.84,8.71,209,False,False,Cloudy,2024-12,icecek
2024-12-05,28,Fine Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,13.41,15.87,161,False,True,Sunny,2024-12,ana_yemek
2024-12-05,48,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.32,11.88,86,False,False,Sunny,2024-12,tatli
2024-12-05,6,Fine Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,47.34,64.53,4,False,False,Sunny,2024-12,ana_yemek
2024-12-05,15,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,3.84,6.83,195,False,False,Cloudy,2024-12,tatli
2024-12-05,16,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,2.03,2.68,421,False,False,Cloudy,2024-12,ana_yemek
2024-12-05,23,Fine Dining,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,41.94,70.16,72,False,False,Cloudy,2024-12,ana_yemek
2024-12-05,39,Casual Dining,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,32.4,60.49,118,False,True,Sunny,2024-12,ana_yemek
2024-12-05,6,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,19.25,22.19,279,False,False,Sunny,2024-12,corba
2024-12-05,28,Fine Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,19.03,14.06,244,True,False,Sunny,2024-12,corba
2024-12-05,27,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,17.99,21.83,155,False,False,Sunny,2024-12,ana_yemek
2024-12-05,50,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.5,2.91,153,False,False,Rainy,2024-12,ana_yemek
2024-12-05,3,Cafe,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.99,9.82,94,False,False,Rainy,2024-12,tatli
2024-12-05,20,Casual Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,22.1,43.88,78,False,False,Sunny,2024-12,ana_yemek
2024-12-05,6,Fine Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,14.53,31.15,18,False,False,Sunny,2024-12,corba
2024-12-05,26,Food Stall,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,16.6,34.45,109,False,False,Cloudy,2024-12,ana_yemek
2024-12-05,8,Casual Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,25.86,36.4,237,True,False,Sunny,2024-12,ana_yemek
2024-12-05,31,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.78,8.5,215,False,False,Sunny,2024-12,ana_yemek
2024-12-05,38,Fine Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,4.95,7.72,236,False,False,Sunny,2024-12,icecek
2024-12-05,9,Casual Dining,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,31.13,49.09,102,False,False,Cloudy,2024-12,ana_yemek
2024-12-05,22,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,13.95,25.96,166,False,True,Cloudy,2024-12,ana_yemek
2024-12-05,50,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,18.19,22.09,132,True,False,Cloudy,2024-12,ana_yemek
2024-12-05,32,Fine Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,5.27,6.96,382,False,False,Sunny,2024-12,icecek
2024-12-05,1,Food Stall,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.87,8.79,341,False,False,Cloudy,2024-12,ana_yemek
2024-12-05,49,Kopitiam,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,10.18,25.34,2,False,False,Sunny,2024-12,ana_yemek
2024-12-05,25,Fine Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,5.56,9.16,215,False,False,Sunny,2024-12,icecek
2024-12-05,23,Fine Dining,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,47.33,81.08,0,False,False,Sunny,2024-12,ana_yemek
2024-12-05,37,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.33,9.13,266,False,False,Sunny,2024-12,ana_yemek
2024-12-05,30,Cafe,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,34.96,46.23,103,False,False,Sunny,2024-12,ana_yemek
2024-12-05,45,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.23,8.09,322,False,False,Cloudy,2024-12,ana_yemek
2024-12-05,17,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,1.84,3.83,116,False,False,Rainy,2024-12,icecek
2024-12-05,21,Casual Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,28.19,53.26,18,False,False,Rainy,2024-12,ana_yemek
2024-12-05,2,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,14.59,27.67,110,False,False,Cloudy,2024-12,ana_yemek
2024-12-05,43,Casual Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,11.72,18.73,0,False,False,Rainy,2024-12,corba
2024-12-05,27,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.56,2.51,453,False,False,Cloudy,2024-12,ana_yemek
2024-12-05,6,Fine Dining,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,5.88,9.51,207,False,False,Sunny,2024-12,icecek
2024-12-06,50,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.96,1.66,440,True,False,Sunny,2024-12,ana_yemek
2024-12-06,50,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.79,2.63,319,False,False,Rainy,2024-12,ana_yemek
2024-12-06,40,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.08,6.92,294,False,False,Cloudy,2024-12,tatli
2024-12-06,44,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.58,9.38,220,False,False,Cloudy,2024-12,ana_yemek
2024-12-06,14,Food Stall,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,16.14,36.5,73,False,False,Cloudy,2024-12,ana_yemek
2024-12-06,34,Casual Dining,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,16.07,22.82,198,False,False,Sunny,2024-12,ana_yemek
2024-12-06,19,Casual Dining,Char Kway Teow,Dinner,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,14.55,25.67,109,False,False,Sunny,2024-12,ana_yemek
2024-12-06,37,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,1.71,2.8,328,False,False,Rainy,2024-12,icecek
2024-12-06,17,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.82,9.34,223,False,False,Cloudy,2024-12,ana_yemek
2024-12-06,30,Cafe,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,32.74,40.19,210,False,False,Sunny,2024-12,ana_yemek
2024-12-06,17,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.01,3.23,235,False,False,Cloudy,2024-12,icecek
2024-12-06,5,Cafe,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.9,10.77,534,False,False,Rainy,2024-12,ana_yemek
2024-12-06,16,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,2.14,2.82,323,False,False,Cloudy,2024-12,ana_yemek
2024-12-06,23,Fine Dining,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,51.29,50.27,311,True,False,Cloudy,2024-12,ana_yemek
2024-12-06,39,Casual Dining,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,32.87,50.58,160,False,False,Rainy,2024-12,ana_yemek
2024-12-06,14,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.49,9.45,138,False,False,Sunny,2024-12,ana_yemek
2024-12-06,16,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.9,2.51,516,False,False,Sunny,2024-12,ana_yemek
2024-12-06,40,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.43,9.11,396,False,False,Cloudy,2024-12,ana_yemek
2024-12-06,42,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,18.74,19.51,184,True,False,Sunny,2024-12,corba
2024-12-06,1,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.0,10.4,160,False,False,Sunny,2024-12,ana_yemek
2024-12-06,23,Fine Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,10.38,16.46,438,False,True,Cloudy,2024-12,ana_yemek
2024-12-06,39,Casual Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,3.81,3.53,628,True,False,Sunny,2024-12,icecek
2024-12-06,41,Cafe,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,3.43,3.16,337,False,False,Rainy,2024-12,icecek
2024-12-06,8,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,6.48,9.82,186,False,False,Sunny,2024-12,tatli
2024-12-06,17,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.44,2.58,750,False,True,Sunny,2024-12,icecek
2024-12-06,24,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,6.08,9.75,231,False,False,Cloudy,2024-12,tatli
2024-12-06,40,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,1.79,3.0,479,False,False,Cloudy,2024-12,icecek
2024-12-06,19,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,8.17,14.06,338,False,False,Cloudy,2024-12,ana_yemek
2024-12-06,25,Fine Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,53.99,64.72,2,False,False,Cloudy,2024-12,ana_yemek
2024-12-06,36,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.94,2.44,224,False,False,Sunny,2024-12,ana_yemek
2024-12-06,14,Food Stall,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,6.41,8.2,377,False,False,Sunny,2024-12,ana_yemek
2024-12-06,41,Cafe,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,3.73,5.46,289,False,False,Rainy,2024-12,icecek
2024-12-06,24,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.72,13.51,227,False,False,Sunny,2024-12,ana_yemek
2024-12-06,6,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,37.4,64.38,216,False,False,Sunny,2024-12,ana_yemek
2024-12-06,6,Fine Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,5.78,7.29,179,False,False,Rainy,2024-12,icecek
2024-12-06,33,Cafe,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,27.82,40.77,127,False,False,Rainy,2024-12,ana_yemek
2024-12-06,45,Food Stall,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,8.09,15.54,178,False,False,Cloudy,2024-12,ana_yemek
2024-12-06,42,Fine Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,17.61,25.15,41,False,True,Sunny,2024-12,corba
2024-12-06,8,Casual Dining,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,3.77,5.41,451,False,False,Sunny,2024-12,icecek
2024-12-07,10,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,18.24,32.39,40,False,False,Rainy,2024-12,corba
2024-12-07,43,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.52,8.77,343,False,False,Sunny,2024-12,tatli
2024-12-07,26,Food Stall,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,21.54,38.75,0,False,False,Sunny,2024-12,ana_yemek
2024-12-07,20,Casual Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,7.19,11.58,401,False,False,Cloudy,2024-12,ana_yemek
2024-12-07,4,Cafe,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.97,3.99,659,False,False,Rainy,2024-12,icecek
2024-12-07,5,Cafe,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,10.25,12.18,402,False,False,Sunny,2024-12,ana_yemek
2024-12-07,14,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,3.92,5.42,336,False,False,Sunny,2024-12,tatli
2024-12-07,15,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.73,6.15,285,False,False,Sunny,2024-12,tatli
2024-12-07,14,Food Stall,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.74,6.87,284,False,False,Rainy,2024-12,ana_yemek
2024-12-07,24,Casual Dining,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,12.91,20.03,151,False,False,Sunny,2024-12,ana_yemek
2024-12-07,13,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.5,6.1,837,True,False,Sunny,2024-12,ana_yemek
2024-12-07,14,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.84,7.54,533,False,False,Sunny,2024-12,ana_yemek
2024-12-07,46,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,8.38,11.42,555,False,False,Sunny,2024-12,ana_yemek
2024-12-07,3,Cafe,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,7.86,9.0,412,False,False,Sunny,2024-12,ana_yemek
2024-12-07,14,Food Stall,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,18.88,26.81,134,False,False,Sunny,2024-12,ana_yemek
2024-12-07,4,Cafe,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,11.21,11.81,638,False,False,Cloudy,2024-12,ana_yemek
2024-12-07,45,Food Stall,Char Kway Teow,Dinner,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,11.69,21.96,25,False,False,Cloudy,2024-12,ana_yemek
2024-12-07,9,Casual Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,3.56,5.18,271,False,False,Sunny,2024-12,icecek
2024-12-07,6,Fine Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,18.64,24.11,71,False,False,Sunny,2024-12,corba
2024-12-07,4,Cafe,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,6.86,7.83,145,False,False,Sunny,2024-12,tatli
2024-12-07,1,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.64,6.66,331,False,False,Cloudy,2024-12,tatli
2024-12-07,3,Cafe,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,11.94,9.89,170,True,False,Rainy,2024-12,corba
2024-12-07,19,Casual Dining,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,9.75,19.91,290,False,False,Sunny,2024-12,ana_yemek
2024-12-07,46,Casual Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,20.7,39.95,191,False,False,Cloudy,2024-12,ana_yemek
2024-12-07,26,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,1.91,2.54,321,False,False,Rainy,2024-12,icecek
2024-12-07,46,Casual Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,30.8,27.37,357,True,False,Sunny,2024-12,ana_yemek
